Miststück,Miststück,case=dative:number=singular
Miststücken,Miststück,case=dative:number=plural
Miststück,Miststück,case=accusative:number=singular
Miststücke,Miststück,case=accusative:number=plural
Mitglied,Mitglied,case=nominative:number=singular
Mitglieder,Mitglied,case=nominative:number=plural
Mitgliedes,Mitglied,case=genitive:number=singular
Mitglieder,Mitglied,case=genitive:number=plural
Mitglied,Mitglied,case=dative:number=singular
Mitgliedern,Mitglied,case=dative:number=plural
Mitglied,Mitglied,case=accusative:number=singular
Mitglieder,Mitglied,case=accusative:number=plural
Mittel,Mittel,case=nominative:number=singular
Mittel,Mittel,case=nominative:number=plural
Mittels,Mittel,case=genitive:number=singular
Mittel,Mittel,case=genitive:number=plural
Mittel,Mittel,case=dative:number=singular
Mitteln,Mittel,case=dative:number=plural
Mittel,Mittel,case=accusative:number=singular
Mittel,Mittel,case=accusative:number=plural
Mittelfinger,Mittelfinger,case=nominative:number=singular
Mittelfinger,Mittelfinger,case=nominative:number=plural
Mittelfingers,Mittelfinger,case=genitive:number=singular
Mittelfinger,Mittelfinger,case=genitive:number=plural
Mittelfinger,Mittelfinger,case=dative:number=singular
Mittelfingern,Mittelfinger,case=dative:number=plural
Mittelfinger,Mittelfinger,case=accusative:number=singular
Mittelfinger,Mittelfinger,case=accusative:number=plural
Mittelgebirge,Mittelgebirge,case=nominative:number=singular
Mittelgebirge,Mittelgebirge,case=nominative:number=plural
Mittelgebirges,Mittelgebirge,case=genitive:number=singular
Mittelgebirge,Mittelgebirge,case=genitive:number=plural
Mittelgebirge,Mittelgebirge,case=dative:number=singular
Mittelgebirgen,Mittelgebirge,case=dative:number=plural
Mittelgebirge,Mittelgebirge,case=accusative:number=singular
Mittelgebirge,Mittelgebirge,case=accusative:number=plural
Mittelpunkt,Mittelpunkt,case=nominative:number=singular
Mittelpunkte,Mittelpunkt,case=nominative:number=plural
Mittelpunktes,Mittelpunkt,case=genitive:number=singular
Mittelpunkte,Mittelpunkt,case=genitive:number=plural
Mittelpunkt,Mittelpunkt,case=dative:number=singular
Mittelpunkten,Mittelpunkt,case=dative:number=plural
Mittelpunkt,Mittelpunkt,case=accusative:number=singular
Mittelpunkte,Mittelpunkt,case=accusative:number=plural
Mitternacht,Mitternacht,case=nominative:number=singular
Mitternächte,Mitternacht,case=nominative:number=plural
Mitternacht,Mitternacht,case=genitive:number=singular
Mitternächte,Mitternacht,case=genitive:number=plural
Mitternacht,Mitternacht,case=dative:number=singular
Mitternächten,Mitternacht,case=dative:number=plural
Mitternacht,Mitternacht,case=accusative:number=singular
Mitternächte,Mitternacht,case=accusative:number=plural
Mobilisierung,Mobilisierung,case=nominative:number=singular
Mobilisierungen,Mobilisierung,case=nominative:number=plural
Mobilisierung,Mobilisierung,case=genitive:number=singular
Mobilisierungen,Mobilisierung,case=genitive:number=plural
Mobilisierung,Mobilisierung,case=dative:number=singular
Mobilisierungen,Mobilisierung,case=dative:number=plural
Mobilisierung,Mobilisierung,case=accusative:number=singular
Mobilisierungen,Mobilisierung,case=accusative:number=plural
Mobilmachung,Mobilmachung,case=nominative:number=singular
Mobilmachungen,Mobilmachung,case=nominative:number=plural
Mobilmachung,Mobilmachung,case=genitive:number=singular
Mobilmachungen,Mobilmachung,case=genitive:number=plural
Mobilmachung,Mobilmachung,case=dative:number=singular
Mobilmachungen,Mobilmachung,case=dative:number=plural
Mobilmachung,Mobilmachung,case=accusative:number=singular
Mobilmachungen,Mobilmachung,case=accusative:number=plural
Modultest,Modultest,case=nominative:number=singular
Modultests,Modultest,case=nominative:number=plural
Modultestes,Modultest,case=genitive:number=singular
Modultests,Modultest,case=genitive:number=plural
Modultest,Modultest,case=dative:number=singular
Modultestsn,Modultest,case=dative:number=plural
Modultest,Modultest,case=accusative:number=singular
Modultests,Modultest,case=accusative:number=plural
Mohr,Mohr,case=nominative:number=singular
Mohren,Mohr,case=nominative:number=plural
Mohren,Mohr,case=genitive:number=singular
Mohren,Mohr,case=genitive:number=plural
Mohren,Mohr,case=dative:number=singular
Mohren,Mohr,case=dative:number=plural
Mohren,Mohr,case=accusative:number=singular
Mohren,Mohr,case=accusative:number=plural
Mohrrübe,Mohrrübe,case=nominative:number=singular
Mohrrüben,Mohrrübe,case=nominative:number=plural
Mohrrübe,Mohrrübe,case=genitive:number=singular
Mohrrüben,Mohrrübe,case=genitive:number=plural
Mohrrübe,Mohrrübe,case=dative:number=singular
Mohrrüben,Mohrrübe,case=dative:number=plural
Mohrrübe,Mohrrübe,case=accusative:number=singular
Mohrrüben,Mohrrübe,case=accusative:number=plural
Molch,Molch,case=nominative:number=singular
Molche,Molch,case=nominative:number=plural
Molches,Molch,case=genitive:number=singular
Molche,Molch,case=genitive:number=plural
Molch,Molch,case=dative:number=singular
Molchen,Molch,case=dative:number=plural
Molch,Molch,case=accusative:number=singular
Molche,Molch,case=accusative:number=plural
Molekularsieb,Molekularsieb,case=nominative:number=singular
Molekularsiebe,Molekularsieb,case=nominative:number=plural
Molekularsiebes,Molekularsieb,case=genitive:number=singular
Molekularsiebe,Molekularsieb,case=genitive:number=plural
Molekularsieb,Molekularsieb,case=dative:number=singular
Molekularsieben,Molekularsieb,case=dative:number=plural
Molekularsieb,Molekularsieb,case=accusative:number=singular
Molekularsiebe,Molekularsieb,case=accusative:number=plural
Molekül,Molekül,case=nominative:number=singular
Moleküle,Molekül,case=nominative:number=plural
Moleküls,Molekül,case=genitive:number=singular
Moleküle,Molekül,case=genitive:number=plural
Molekül,Molekül,case=dative:number=singular
Molekülen,Molekül,case=dative:number=plural
Molekül,Molekül,case=accusative:number=singular
Moleküle,Molekül,case=accusative:number=plural
Molekülorbital,Molekülorbital,case=nominative:number=singular
Molekülorbitale,Molekülorbital,case=nominative:number=plural
Molekülorbitals,Molekülorbital,case=genitive:number=singular
Molekülorbitale,Molekülorbital,case=genitive:number=plural
Molekülorbital,Molekülorbital,case=dative:number=singular
Molekülorbitalen,Molekülorbital,case=dative:number=plural
Molekülorbital,Molekülorbital,case=accusative:number=singular
Molekülorbitale,Molekülorbital,case=accusative:number=plural
Monat,Monat,case=nominative:number=singular
Monate,Monat,case=nominative:number=plural
Monates,Monat,case=genitive:number=singular
Monate,Monat,case=genitive:number=plural
Monat,Monat,case=dative:number=singular
Monaten,Monat,case=dative:number=plural
Monat,Monat,case=accusative:number=singular
Monate,Monat,case=accusative:number=plural
Mond,Mond,case=nominative:number=singular
Monde,Mond,case=nominative:number=plural
Mondes,Mond,case=genitive:number=singular
Monde,Mond,case=genitive:number=plural
Mond,Mond,case=dative:number=singular
Monden,Mond,case=dative:number=plural
Mond,Mond,case=accusative:number=singular
Monde,Mond,case=accusative:number=plural
Mondgestein,Mondgestein,case=nominative:number=singular
Mondgesteine,Mondgestein,case=nominative:number=plural
Mondgesteines,Mondgestein,case=genitive:number=singular
Mondgesteine,Mondgestein,case=genitive:number=plural
Mondgestein,Mondgestein,case=dative:number=singular
Mondgesteinen,Mondgestein,case=dative:number=plural
Mondgestein,Mondgestein,case=accusative:number=singular
Mondgesteine,Mondgestein,case=accusative:number=plural
Mondlandschaft,Mondlandschaft,case=nominative:number=singular
Mondlandschaften,Mondlandschaft,case=nominative:number=plural
Mondlandschaft,Mondlandschaft,case=genitive:number=singular
Mondlandschaften,Mondlandschaft,case=genitive:number=plural
Mondlandschaft,Mondlandschaft,case=dative:number=singular
Mondlandschaften,Mondlandschaft,case=dative:number=plural
Mondlandschaft,Mondlandschaft,case=accusative:number=singular
Mondlandschaften,Mondlandschaft,case=accusative:number=plural
Monoxid,Monoxid,case=nominative:number=singular
Monoxide,Monoxid,case=nominative:number=plural
Monoxides,Monoxid,case=genitive:number=singular
Monoxide,Monoxid,case=genitive:number=plural
Monoxid,Monoxid,case=dative:number=singular
Monoxiden,Monoxid,case=dative:number=plural
Monoxid,Monoxid,case=accusative:number=singular
Monoxide,Monoxid,case=accusative:number=plural
Moor,Moor,case=nominative:number=singular
Moore,Moor,case=nominative:number=plural
Moores,Moor,case=genitive:number=singular
Moore,Moor,case=genitive:number=plural
Moor,Moor,case=dative:number=singular
Mooren,Moor,case=dative:number=plural
Moor,Moor,case=accusative:number=singular
Moore,Moor,case=accusative:number=plural
Mop,Mop,case=nominative:number=singular
Mops,Mop,case=nominative:number=plural
Mops,Mop,case=genitive:number=singular
Mops,Mop,case=genitive:number=plural
Mop,Mop,case=dative:number=singular
Mops,Mop,case=dative:number=plural
Mop,Mop,case=accusative:number=singular
Mops,Mop,case=accusative:number=plural
Mopp,Mopp,case=nominative:number=singular
Mopps,Mopp,case=nominative:number=plural
Mopps,Mopp,case=genitive:number=singular
Mopps,Mopp,case=genitive:number=plural
Mopp,Mopp,case=dative:number=singular
Mopps,Mopp,case=dative:number=plural
Mopp,Mopp,case=accusative:number=singular
Mopps,Mopp,case=accusative:number=plural
Mops,Mops,case=nominative:number=singular
Möpse,Mops,case=nominative:number=plural
Mopses,Mops,case=genitive:number=singular
Möpse,Mops,case=genitive:number=plural
Mops,Mops,case=dative:number=singular
Möpsen,Mops,case=dative:number=plural
Mops,Mops,case=accusative:number=singular
Möpse,Mops,case=accusative:number=plural
Mora,Mora,case=nominative:number=singular
Moren,Mora,case=nominative:number=plural
Mora,Mora,case=genitive:number=singular
Moren,Mora,case=genitive:number=plural
Mora,Mora,case=dative:number=singular
Moren,Mora,case=dative:number=plural
Mora,Mora,case=accusative:number=singular
Moren,Mora,case=accusative:number=plural
More,More,case=nominative:number=singular
Moren,More,case=nominative:number=plural
More,More,case=genitive:number=singular
Moren,More,case=genitive:number=plural
More,More,case=dative:number=singular
Moren,More,case=dative:number=plural
More,More,case=accusative:number=singular
Moren,More,case=accusative:number=plural
Morgen,Morgen,case=nominative:number=singular
Morgen,Morgen,case=nominative:number=plural
Morgens,Morgen,case=genitive:number=singular
Morgen,Morgen,case=genitive:number=plural
Morgen,Morgen,case=dative:number=singular
Morgen,Morgen,case=dative:number=plural
Morgen,Morgen,case=accusative:number=singular
Morgen,Morgen,case=accusative:number=plural
Morgenlatte,Morgenlatte,case=nominative:number=singular
Morgenlatten,Morgenlatte,case=nominative:number=plural
Morgenlatte,Morgenlatte,case=genitive:number=singular
Morgenlatten,Morgenlatte,case=genitive:number=plural
Morgenlatte,Morgenlatte,case=dative:number=singular
Morgenlatten,Morgenlatte,case=dative:number=plural
Morgenlatte,Morgenlatte,case=accusative:number=singular
Morgenlatten,Morgenlatte,case=accusative:number=plural
Motiv,Motiv,case=nominative:number=singular
Motive,Motiv,case=nominative:number=plural
Motivs,Motiv,case=genitive:number=singular
Motive,Motiv,case=genitive:number=plural
Motiv,Motiv,case=dative:number=singular
Motiven,Motiv,case=dative:number=plural
Motiv,Motiv,case=accusative:number=singular
Motive,Motiv,case=accusative:number=plural
Muhme,Muhme,case=nominative:number=singular
Muhmen,Muhme,case=nominative:number=plural
Muhme,Muhme,case=genitive:number=singular
Muhmen,Muhme,case=genitive:number=plural
Muhme,Muhme,case=dative:number=singular
Muhmen,Muhme,case=dative:number=plural
Muhme,Muhme,case=accusative:number=singular
Muhmen,Muhme,case=accusative:number=plural
Mund,Mund,case=nominative:number=singular
Münder,Mund,case=nominative:number=plural
Mundes,Mund,case=genitive:number=singular
Münder,Mund,case=genitive:number=plural
Mund,Mund,case=dative:number=singular
Mündern,Mund,case=dative:number=plural
Mund,Mund,case=accusative:number=singular
Münder,Mund,case=accusative:number=plural
Munizipalität,Munizipalität,case=nominative:number=singular
Munizipalitäten,Munizipalität,case=nominative:number=plural
Munizipalität,Munizipalität,case=genitive:number=singular
Munizipalitäten,Munizipalität,case=genitive:number=plural
Munizipalität,Munizipalität,case=dative:number=singular
Munizipalitäten,Munizipalität,case=dative:number=plural
Munizipalität,Munizipalität,case=accusative:number=singular
Munizipalitäten,Munizipalität,case=accusative:number=plural
Museumsstück,Museumsstück,case=nominative:number=singular
Museumsstücke,Museumsstück,case=nominative:number=plural
Museumsstückes,Museumsstück,case=genitive:number=singular
Museumsstücke,Museumsstück,case=genitive:number=plural
Museumsstück,Museumsstück,case=dative:number=singular
Museumsstücken,Museumsstück,case=dative:number=plural
Museumsstück,Museumsstück,case=accusative:number=singular
Museumsstücke,Museumsstück,case=accusative:number=plural
Musik,Musik,case=nominative:number=singular
Musiken,Musik,case=nominative:number=plural
Musik,Musik,case=genitive:number=singular
Musiken,Musik,case=genitive:number=plural
Musik,Musik,case=dative:number=singular
Musiken,Musik,case=dative:number=plural
Musik,Musik,case=accusative:number=singular
Musiken,Musik,case=accusative:number=plural
Musikantenwagen,Musikantenwagen,case=nominative:number=singular
Musikantenwagen,Musikantenwagen,case=nominative:number=plural
Musikantenwagens,Musikantenwagen,case=genitive:number=singular
Musikantenwagen,Musikantenwagen,case=genitive:number=plural
Musikantenwagen,Musikantenwagen,case=dative:number=singular
Musikantenwagenn,Musikantenwagen,case=dative:number=plural
Musikantenwagen,Musikantenwagen,case=accusative:number=singular
Musikantenwagen,Musikantenwagen,case=accusative:number=plural
Muskel,Muskel,case=nominative:number=singular
Muskeln,Muskel,case=nominative:number=plural
Muskels,Muskel,case=genitive:number=singular
Muskeln,Muskel,case=genitive:number=plural
Muskel,Muskel,case=dative:number=singular
Muskeln,Muskel,case=dative:number=plural
Muskel,Muskel,case=accusative:number=singular
Muskeln,Muskel,case=accusative:number=plural
Muster,Muster,case=nominative:number=singular
Muster,Muster,case=nominative:number=plural
Musters,Muster,case=genitive:number=singular
Muster,Muster,case=genitive:number=plural
Muster,Muster,case=dative:number=singular
Mustern,Muster,case=dative:number=plural
Muster,Muster,case=accusative:number=singular
Muster,Muster,case=accusative:number=plural
Mustersprache,Mustersprache,case=nominative:number=singular
Mustersprachen,Mustersprache,case=nominative:number=plural
Mustersprache,Mustersprache,case=genitive:number=singular
Mustersprachen,Mustersprache,case=genitive:number=plural
Mustersprache,Mustersprache,case=dative:number=singular
Mustersprachen,Mustersprache,case=dative:number=plural
Mustersprache,Mustersprache,case=accusative:number=singular
Mustersprachen,Mustersprache,case=accusative:number=plural
Musterung,Musterung,case=nominative:number=singular
Musterungen,Musterung,case=nominative:number=plural
Musterung,Musterung,case=genitive:number=singular
Musterungen,Musterung,case=genitive:number=plural
Musterung,Musterung,case=dative:number=singular
Musterungen,Musterung,case=dative:number=plural
Musterung,Musterung,case=accusative:number=singular
Musterungen,Musterung,case=accusative:number=plural
Mutter,Mutter,case=nominative:number=singular
Mütter,Mutter,case=nominative:number=plural
Mutter,Mutter,case=genitive:number=singular
Mütter,Mutter,case=genitive:number=plural
Mutter,Mutter,case=dative:number=singular
Müttern,Mutter,case=dative:number=plural
Mutter,Mutter,case=accusative:number=singular
Mütter,Mutter,case=accusative:number=plural
Muttersprache,Muttersprache,case=nominative:number=singular
Muttersprachen,Muttersprache,case=nominative:number=plural
Muttersprache,Muttersprache,case=genitive:number=singular
Muttersprachen,Muttersprache,case=genitive:number=plural
Muttersprache,Muttersprache,case=dative:number=singular
Muttersprachen,Muttersprache,case=dative:number=plural
Muttersprache,Muttersprache,case=accusative:number=singular
Muttersprachen,Muttersprache,case=accusative:number=plural
Muttersöhnchen,Muttersöhnchen,case=nominative:number=singular
Muttersöhnchen,Muttersöhnchen,case=nominative:number=plural
Muttersöhnchens,Muttersöhnchen,case=genitive:number=singular
Muttersöhnchen,Muttersöhnchen,case=genitive:number=plural
Muttersöhnchen,Muttersöhnchen,case=dative:number=singular
Muttersöhnchen,Muttersöhnchen,case=dative:number=plural
Muttersöhnchen,Muttersöhnchen,case=accusative:number=singular
Muttersöhnchen,Muttersöhnchen,case=accusative:number=plural
Myon,Myon,case=nominative:number=singular
Myone,Myon,case=nominative:number=plural
Myones,Myon,case=genitive:number=singular
Myone,Myon,case=genitive:number=plural
Myon,Myon,case=dative:number=singular
Myonen,Myon,case=dative:number=plural
Myon,Myon,case=accusative:number=singular
Myone,Myon,case=accusative:number=plural
Mädchen,Mädchen,case=nominative:number=singular
Mädchen,Mädchen,case=nominative:number=plural
Mädchens,Mädchen,case=genitive:number=singular
Mädchen,Mädchen,case=genitive:number=plural
Mädchen,Mädchen,case=dative:number=singular
Mädchen,Mädchen,case=dative:number=plural
Mädchen,Mädchen,case=accusative:number=singular
Mädchen,Mädchen,case=accusative:number=plural
Mädchenname,Mädchenname,case=nominative:number=singular
Mädchennamen,Mädchenname,case=nominative:number=plural
Mädchennamens,Mädchenname,case=genitive:number=singular
Mädchennamen,Mädchenname,case=genitive:number=plural
Mädchennamen,Mädchenname,case=dative:number=singular
Mädchennamen,Mädchenname,case=dative:number=plural
Mädchennamen,Mädchenname,case=accusative:number=singular
Mädchennamen,Mädchenname,case=accusative:number=plural
Möglichkeit,Möglichkeit,case=nominative:number=singular
Möglichkeiten,Möglichkeit,case=nominative:number=plural
Möglichkeit,Möglichkeit,case=genitive:number=singular
Möglichkeiten,Möglichkeit,case=genitive:number=plural
Möglichkeit,Möglichkeit,case=dative:number=singular
Möglichkeiten,Möglichkeit,case=dative:number=plural
Möglichkeit,Möglichkeit,case=accusative:number=singular
Möglichkeiten,Möglichkeit,case=accusative:number=plural
Möhre,Möhre,case=nominative:number=singular
Möhren,Möhre,case=nominative:number=plural
Möhre,Möhre,case=genitive:number=singular
Möhren,Möhre,case=genitive:number=plural
Möhre,Möhre,case=dative:number=singular
Möhren,Möhre,case=dative:number=plural
Möhre,Möhre,case=accusative:number=singular
Möhren,Möhre,case=accusative:number=plural
Mönch,Mönch,case=nominative:number=singular
Mönche,Mönch,case=nominative:number=plural
Mönches,Mönch,case=genitive:number=singular
Mönche,Mönch,case=genitive:number=plural
Mönch,Mönch,case=dative:number=singular
Mönchen,Mönch,case=dative:number=plural
Mönch,Mönch,case=accusative:number=singular
Mönche,Mönch,case=accusative:number=plural
Möse,Möse,case=nominative:number=singular
Mösen,Möse,case=nominative:number=plural
Möse,Möse,case=genitive:number=singular
Mösen,Möse,case=genitive:number=plural
Möse,Möse,case=dative:number=singular
Mösen,Möse,case=dative:number=plural
Möse,Möse,case=accusative:number=singular
Mösen,Möse,case=accusative:number=plural
Möwe,Möwe,case=nominative:number=singular
Möwen,Möwe,case=nominative:number=plural
Möwe,Möwe,case=genitive:number=singular
Möwen,Möwe,case=genitive:number=plural
Möwe,Möwe,case=dative:number=singular
Möwen,Möwe,case=dative:number=plural
Möwe,Möwe,case=accusative:number=singular
Möwen,Möwe,case=accusative:number=plural
Müller,Müller,case=nominative:number=singular
Müller,Müller,case=nominative:number=plural
Müllers,Müller,case=genitive:number=singular
Müller,Müller,case=genitive:number=plural
Müller,Müller,case=dative:number=singular
Müllern,Müller,case=dative:number=plural
Müller,Müller,case=accusative:number=singular
Müller,Müller,case=accusative:number=plural
Müllerin,Müllerin,case=nominative:number=singular
Müllerinnen,Müllerin,case=nominative:number=plural
Müllerin,Müllerin,case=genitive:number=singular
Müllerinnen,Müllerin,case=genitive:number=plural
Müllerin,Müllerin,case=dative:number=singular
Müllerinnen,Müllerin,case=dative:number=plural
Müllerin,Müllerin,case=accusative:number=singular
Müllerinnen,Müllerin,case=accusative:number=plural
Münchener,Münchener,case=nominative:number=singular
Münchener,Münchener,case=nominative:number=plural
Müncheners,Münchener,case=genitive:number=singular
Münchener,Münchener,case=genitive:number=plural
Münchener,Münchener,case=dative:number=singular
Münchenern,Münchener,case=dative:number=plural
Münchener,Münchener,case=accusative:number=singular
Münchener,Münchener,case=accusative:number=plural
Münchenerin,Münchenerin,case=nominative:number=singular
Münchenerinnen,Münchenerin,case=nominative:number=plural
Münchenerin,Münchenerin,case=genitive:number=singular
Münchenerinnen,Münchenerin,case=genitive:number=plural
Münchenerin,Münchenerin,case=dative:number=singular
Münchenerinnen,Münchenerin,case=dative:number=plural
Münchenerin,Münchenerin,case=accusative:number=singular
Münchenerinnen,Münchenerin,case=accusative:number=plural
Nabel,Nabel,case=nominative:number=singular
Nabel,Nabel,case=nominative:number=plural
Nabels,Nabel,case=genitive:number=singular
Nabel,Nabel,case=genitive:number=plural
Nabel,Nabel,case=dative:number=singular
Nabeln,Nabel,case=dative:number=plural
Nabel,Nabel,case=accusative:number=singular
Nabel,Nabel,case=accusative:number=plural
Nachen,Nachen,case=nominative:number=singular
Nachen,Nachen,case=nominative:number=plural
Nachens,Nachen,case=genitive:number=singular
Nachen,Nachen,case=genitive:number=plural
Nachen,Nachen,case=dative:number=singular
Nachen,Nachen,case=dative:number=plural
Nachen,Nachen,case=accusative:number=singular
Nachen,Nachen,case=accusative:number=plural
Nachnahme,Nachnahme,case=nominative:number=singular
Nachnahmen,Nachnahme,case=nominative:number=plural
Nachnahme,Nachnahme,case=genitive:number=singular
Nachnahmen,Nachnahme,case=genitive:number=plural
Nachnahme,Nachnahme,case=dative:number=singular
Nachnahmen,Nachnahme,case=dative:number=plural
Nachnahme,Nachnahme,case=accusative:number=singular
Nachnahmen,Nachnahme,case=accusative:number=plural
Nachtspeicherheizung,Nachtspeicherheizung,case=nominative:number=singular
Nachtspeicherheizungen,Nachtspeicherheizung,case=nominative:number=plural
Nachtspeicherheizung,Nachtspeicherheizung,case=genitive:number=singular
Nachtspeicherheizungen,Nachtspeicherheizung,case=genitive:number=plural
Nachtspeicherheizung,Nachtspeicherheizung,case=dative:number=singular
Nachtspeicherheizungen,Nachtspeicherheizung,case=dative:number=plural
Nachtspeicherheizung,Nachtspeicherheizung,case=accusative:number=singular
Nachtspeicherheizungen,Nachtspeicherheizung,case=accusative:number=plural
Nadel,Nadel,case=nominative:number=singular
Nadeln,Nadel,case=nominative:number=plural
Nadel,Nadel,case=genitive:number=singular
Nadeln,Nadel,case=genitive:number=plural
Nadel,Nadel,case=dative:number=singular
Nadeln,Nadel,case=dative:number=plural
Nadel,Nadel,case=accusative:number=singular
Nadeln,Nadel,case=accusative:number=plural
Nagel,Nagel,case=nominative:number=singular
Nägel,Nagel,case=nominative:number=plural
Nagels,Nagel,case=genitive:number=singular
Nägel,Nagel,case=genitive:number=plural
Nagel,Nagel,case=dative:number=singular
Nägeln,Nagel,case=dative:number=plural
Nagel,Nagel,case=accusative:number=singular
Nägel,Nagel,case=accusative:number=plural
Name,Name,case=nominative:number=singular
Namen,Name,case=nominative:number=plural
Namens,Name,case=genitive:number=singular
Namen,Name,case=genitive:number=plural
Namen,Name,case=dative:number=singular
Namen,Name,case=dative:number=plural
Namen,Name,case=accusative:number=singular
Namen,Name,case=accusative:number=plural
Namensvetter,Namensvetter,case=nominative:number=singular
Namensvetter,Namensvetter,case=nominative:number=plural
Namensvetters,Namensvetter,case=genitive:number=singular
Namensvetter,Namensvetter,case=genitive:number=plural
Namensvetter,Namensvetter,case=dative:number=singular
Namensvettern,Namensvetter,case=dative:number=plural
Namensvetter,Namensvetter,case=accusative:number=singular
Namensvetter,Namensvetter,case=accusative:number=plural
Namhaftmachung,Namhaftmachung,case=nominative:number=singular
Namhaftmachungen,Namhaftmachung,case=nominative:number=plural
Namhaftmachung,Namhaftmachung,case=genitive:number=singular
Namhaftmachungen,Namhaftmachung,case=genitive:number=plural
Namhaftmachung,Namhaftmachung,case=dative:number=singular
Namhaftmachungen,Namhaftmachung,case=dative:number=plural
Namhaftmachung,Namhaftmachung,case=accusative:number=singular
Namhaftmachungen,Namhaftmachung,case=accusative:number=plural
Napfkuchen,Napfkuchen,case=nominative:number=singular
Napfkuchen,Napfkuchen,case=nominative:number=plural
Napfkuchens,Napfkuchen,case=genitive:number=singular
Napfkuchen,Napfkuchen,case=genitive:number=plural
Napfkuchen,Napfkuchen,case=dative:number=singular
Napfkuchen,Napfkuchen,case=dative:number=plural
Napfkuchen,Napfkuchen,case=accusative:number=singular
Napfkuchen,Napfkuchen,case=accusative:number=plural
Narbe,Narbe,case=nominative:number=singular
Narben,Narbe,case=nominative:number=plural
Narbe,Narbe,case=genitive:number=singular
Narben,Narbe,case=genitive:number=plural
Narbe,Narbe,case=dative:number=singular
Narben,Narbe,case=dative:number=plural
Narbe,Narbe,case=accusative:number=singular
Narben,Narbe,case=accusative:number=plural
Nasal,Nasal,case=nominative:number=singular
Nasale,Nasal,case=nominative:number=plural
Nasals,Nasal,case=genitive:number=singular
Nasale,Nasal,case=genitive:number=plural
Nasal,Nasal,case=dative:number=singular
Nasalen,Nasal,case=dative:number=plural
Nasal,Nasal,case=accusative:number=singular
Nasale,Nasal,case=accusative:number=plural
Nase,Nase,case=nominative:number=singular
Nasen,Nase,case=nominative:number=plural
Nase,Nase,case=genitive:number=singular
Nasen,Nase,case=genitive:number=plural
Nase,Nase,case=dative:number=singular
Nasen,Nase,case=dative:number=plural
Nase,Nase,case=accusative:number=singular
Nasen,Nase,case=accusative:number=plural
Natriumhalogenid,Natriumhalogenid,case=nominative:number=singular
Natriumhalogenide,Natriumhalogenid,case=nominative:number=plural
Natriumhalogenids,Natriumhalogenid,case=genitive:number=singular
Natriumhalogenide,Natriumhalogenid,case=genitive:number=plural
Natriumhalogenid,Natriumhalogenid,case=dative:number=singular
Natriumhalogeniden,Natriumhalogenid,case=dative:number=plural
Natriumhalogenid,Natriumhalogenid,case=accusative:number=singular
Natriumhalogenide,Natriumhalogenid,case=accusative:number=plural
Natriumsalz,Natriumsalz,case=nominative:number=singular
Natriumsalze,Natriumsalz,case=nominative:number=plural
Natriumsalzes,Natriumsalz,case=genitive:number=singular
Natriumsalze,Natriumsalz,case=genitive:number=plural
Natriumsalz,Natriumsalz,case=dative:number=singular
Natriumsalzen,Natriumsalz,case=dative:number=plural
Natriumsalz,Natriumsalz,case=accusative:number=singular
Natriumsalze,Natriumsalz,case=accusative:number=plural
Natronfeldspat,Natronfeldspat,case=nominative:number=singular
Natronfeldspate,Natronfeldspat,case=nominative:number=plural
Natronfeldspats,Natronfeldspat,case=genitive:number=singular
Natronfeldspate,Natronfeldspat,case=genitive:number=plural
Natronfeldspat,Natronfeldspat,case=dative:number=singular
Natronfeldspaten,Natronfeldspat,case=dative:number=plural
Natronfeldspat,Natronfeldspat,case=accusative:number=singular
Natronfeldspate,Natronfeldspat,case=accusative:number=plural
Natronsalpeter,Natronsalpeter,case=nominative:number=singular
Natronsalpetere,Natronsalpeter,case=nominative:number=plural
Natronsalpeters,Natronsalpeter,case=genitive:number=singular
Natronsalpetere,Natronsalpeter,case=genitive:number=plural
Natronsalpeter,Natronsalpeter,case=dative:number=singular
Natronsalpeteren,Natronsalpeter,case=dative:number=plural
Natronsalpeter,Natronsalpeter,case=accusative:number=singular
Natronsalpetere,Natronsalpeter,case=accusative:number=plural
Naturstoff,Naturstoff,case=nominative:number=singular
Naturstoffe,Naturstoff,case=nominative:number=plural
Naturstoffes,Naturstoff,case=genitive:number=singular
Naturstoffe,Naturstoff,case=genitive:number=plural
Naturstoff,Naturstoff,case=dative:number=singular
Naturstoffen,Naturstoff,case=dative:number=plural
Naturstoff,Naturstoff,case=accusative:number=singular
Naturstoffe,Naturstoff,case=accusative:number=plural
Nazi,Nazi,case=nominative:number=singular
Nazis,Nazi,case=nominative:number=plural
Nazis,Nazi,case=genitive:number=singular
Nazis,Nazi,case=genitive:number=plural
Nazi,Nazi,case=dative:number=singular
Nazis,Nazi,case=dative:number=plural
Nazi,Nazi,case=accusative:number=singular
Nazis,Nazi,case=accusative:number=plural
Nebenblatt,Nebenblatt,case=nominative:number=singular
Nebenblätter,Nebenblatt,case=nominative:number=plural
Nebenblattes,Nebenblatt,case=genitive:number=singular
Nebenblätter,Nebenblatt,case=genitive:number=plural
Nebenblatt,Nebenblatt,case=dative:number=singular
Nebenblättern,Nebenblatt,case=dative:number=plural
Nebenblatt,Nebenblatt,case=accusative:number=singular
Nebenblätter,Nebenblatt,case=accusative:number=plural
Nebenhoden,Nebenhoden,case=nominative:number=singular
Nebenhoden,Nebenhoden,case=nominative:number=plural
Nebenhodens,Nebenhoden,case=genitive:number=singular
